Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,InterSD,InterSK,IntraSD,Vol,Skew,Dim,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
ATL,Braves,143.717,532.8,629.035,149.086,93.7482,24.9461,1.99199,28.3997,105.424,77.2143,85.828,3.62269,134.421,7.0213,2.52211,0.863615,10.3244,24.893,6.78765,0.279816,0.385142,0.494022,0.879164,0.379294,0.136444,0.213693,0.638503,0.214206,5.54901,0.323988,1.21384,,108.155,33.8295,-3.20042,0.991,2.20484,4.70868,35.71150016784668,-10.617101192474365,144.943,955.4,6.634722222,955.4,6.634722222,3.25521,-0.510521,0.722448,3.25521,0.510521,4.03674,5.320000171661377,0.04210526,OF,/players/ronald-acuna-jr/18401/stats/batting,16,NL,Ronald Acuña Jr.,660670,18401,18401
LAD,Dodgers,142.79,527.832,620.3,141.876,82.2838,27.7468,2.13234,29.7132,94.3203,87.8559,84.5376,6.06085,92.2487,3.20816,3.54655,1.1757,8.12845,22.9451,4.63174,0.26879,0.370882,0.498316,0.869198,0.371648,0.136285,0.148716,0.91641,0.229526,5.37077,0.273958,-0.491741,,102.802,29.5088,0.0631712,1.60977,1.11802,4.59358,30.45140850543976,-6.547473132610321,140.011,935.5,6.541958041,935.5,6.541958041,1.80905,0.322523,0.281202,1.80905,-0.322523,4.62506,13.170000076293945,0.14179104,OF,/players/kyle-tucker/18345/stats/batting,22,NL,Kyle Tucker,663656,18345,18345
NYM,Mets,142.366,555.158,627.632,143.311,89.3631,27.8241,1.25107,24.8723,92.1903,76.7977,56.1545,1.27364,115.265,10.5824,4.82346,0.9133,7.91663,22.6818,5.45114,0.258144,0.335155,0.447177,0.782332,0.33886,0.0894704,0.183651,0.487176,0.189033,5.49635,0.282101,-0.406404,,87.3092,13.1496,2.89202,1.28192,0.875513,4.51198,13.84761130809784,9.010560989379883,117.487,798.4,5.622535211,798.4,5.622535211,2.96724,1.23437,0.53847,2.96724,-1.23437,4.28204,25.65999984741211,0.0125,SS,/players/francisco-lindor/12916/stats/batting,25,NL,Francisco Lindor,596019,12916,12916
TEX,Rangers,122.688,458.784,526.391,125.316,74.6926,23.844,0.370157,26.4096,70.6485,75.5962,59.498,9.46122,97.788,4.39208,3.51799,0.199354,9.78173,2.44377,0.56669,0.273149,0.359577,0.499428,0.859005,0.363682,0.11303,0.185771,0.608439,0.226279,2.67852,0.292534,-0.858446,,83.8341,21.6369,0.260948,-0.595734,-1.45418,4.46066,21.17610013484955,4.304749488830566,136.476,745.0,6.056910569,745.0,6.056910569,2.9967,-0.345764,0.834901,2.9967,0.345764,3.8868,95.45999908447266,0.04901961,SS,/players/corey-seager/13624/stats/batting,13,AL,Corey Seager,608369,13624,13624
TOR,Blue Jays,152.973,576.806,662.728,169.694,108.557,31.8758,0.479808,28.7813,93.8493,95.3454,74.9298,7.97926,90.595,6.27912,4.4752,0.237633,15.1581,4.77668,2.07529,0.294195,0.378726,0.500815,0.879541,0.375742,0.113063,0.1367,0.827085,0.206619,2.97302,0.305068,-0.230836,,112.036,33.73,-0.973159,-1.09463,-1.32546,4.3859,33.02897226810455,-12.971302688121796,143.982,987.3,6.452941176,987.3,6.452941176,3.06446,0.140307,1.32945,3.06446,-0.140307,3.2274,18.1299991607666,0.15286624,1B,/players/vladimir-guerrero-jr/19611/stats/batting,14,AL,Vladimir Guerrero Jr.,665489,19611,19611
ARI,Diamondbacks,138.713,527.195,606.092,135.553,73.4239,26.4512,10.0688,25.6087,97.2587,76.5891,63.9755,2.58416,128.018,8.14095,4.59791,2.18299,6.14794,31.782,6.76421,0.257121,0.343875,0.491218,0.835093,0.356487,0.105554,0.211218,0.49974,0.234097,8.15719,0.290729,2.06605,,92.9871,21.3726,3.04033,2.64259,4.70863,4.33528,25.401471614837646,-3.1933653354644775,128.806,868.6,6.248920863,868.6,6.248920863,1.54346,1.39819,0.924198,1.54346,-1.39819,3.76774,14.140000343322754,0.02083333,OF,/players/corbin-carroll/25878/stats/batting,15,NL,Corbin Carroll,682998,25878,25878
MIL,Brewers,143.978,522.992,599.947,139.151,91.7325,27.2544,0.883665,19.2808,76.5523,76.5164,68.7131,3.24981,115.606,3.79127,4.08655,0.363329,13.8787,5.74626,2.03155,0.266068,0.353005,0.432158,0.785163,0.341678,0.114532,0.192694,0.594373,0.16609,3.2687,0.305642,-0.44992,,84.8305,13.9422,1.80098,-0.745485,-1.1954,4.31862,13.310320973396301,8.939355969429016,120.4,742.8,5.158333333,742.8,5.158333333,1.94701,-0.380144,0.581996,1.94701,0.380144,4.22401,56.209999084472656,0.14473684,C,/players/william-contreras/20503/stats/batting,23,NL,William Contreras,661388,20503,20503
PHI,Phillies,143.3,577.407,627.251,163.241,112.209,29.1552,3.96534,17.9115,89.3717,71.0153,40.0905,0.555578,113.413,5.36492,3.44799,0.940771,10.3926,27.6463,5.11041,0.282714,0.333216,0.440004,0.77322,0.3348,0.0639145,0.180809,0.353492,0.15729,6.5307,0.323291,1.30395,,85.1883,11.0738,0.55772,2.39928,3.70323,4.26323,13.60793423652649,7.1919966340065,113.323,786.1,5.497202797,786.1,5.497202797,2.66892,0.493548,1.02425,2.66892,-0.493548,3.63433,26.559999465942383,0.00714286,SS,/players/trea-turner/16252/stats/batting,26,NL,Trea Turner,607208,16252,16252
LAD,Dodgers,123.554,425.695,497.391,111.497,69.2616,21.099,1.23623,19.9005,68.619,68.1595,57.725,2.60535,96.9883,8.18848,5.5922,0.190932,7.02832,2.33473,1.0753,0.261919,0.35682,0.457535,0.814355,0.351933,0.116056,0.194994,0.595175,0.195617,3.36621,0.29134,-0.679266,,74.4709,15.7002,1.81246,-0.848592,-1.52786,4.25874,14.031684160232544,10.759238600730896,126.468,649.2,5.23548387,649.2,5.23548387,2.89364,0.278654,0.539718,2.89364,-0.278654,4.28038,95.80999755859375,0.00980392,C,/players/will-smith/19197/stats/batting,22,NL,Will Smith,669257,19197,19197
LAD,Dodgers,142.525,544.918,621.516,146.186,92.7676,29.7868,2.48106,21.1508,88.3981,80.5311,66.2616,1.89804,72.0607,4.24451,5.54174,0.550408,8.9618,9.03947,2.4904,0.268272,0.34896,0.448485,0.797446,0.34527,0.106613,0.115943,0.919525,0.180213,4.51762,0.273452,-0.299631,,89.693,16.2561,-1.86588,-0.277316,-0.576947,4.2225,15.503374993801117,4.732476115226746,121.891,789.9,5.523776223,789.9,5.523776223,2.35376,-0.516744,0.647333,2.35376,0.516744,4.13689,60.06999969482422,0.0,OF,/players/mookie-betts/13611/stats/batting,22,NL,Mookie Betts,605141,13611,13611
TBR,Rays,149.35,584.2,636.073,157.389,92.797,26.845,1.01185,36.7355,84.0972,103.618,43.1951,1.92859,124.342,3.81652,4.65119,0.209509,15.1859,5.99503,1.61454,0.26941,0.321454,0.507471,0.828925,0.352138,0.0679091,0.195483,0.347391,0.238061,3.57871,0.28205,-0.181549,,95.3404,20.1835,-2.59161,-0.372414,-0.553963,4.10354,19.44958609342575,-0.8690871000289917,126.608,873.8,5.86442953,873.8,5.86442953,2.52331,-0.0953157,1.20443,2.52331,0.0953157,3.3941,16.540000915527344,0.03870968,3B,/players/junior-caminero/28163/stats/batting,12,AL,Junior Caminero,691406,28163,28163
LAA,Angels,148.061,566.677,633.931,142.374,84.0103,30.4608,1.24018,26.6624,86.171,75.2011,44.3573,3.34632,155.392,16.4748,3.56991,2.85237,7.80607,26.8362,8.15916,0.251243,0.321997,0.450525,0.772522,0.332643,0.0699717,0.245125,0.285454,0.199282,5.60247,0.298077,0.515468,,84.9853,10.0815,0.422778,1.09182,1.60728,4.09773,10.954798579216003,7.277445167303085,112.511,783.6,5.294594594,783.6,5.294594594,1.88575,-0.543568,0.724692,1.88575,0.543568,4.03374,31.739999771118164,0.0,SS,/players/zach-neto/31347/stats/batting,1,AL,Zach Neto,687263,31347,31347
CIN,Reds,148.602,571.745,640.095,147.521,89.2488,30.0349,5.49244,22.7452,92.2761,77.5412,61.1481,5.52846,171.664,3.44155,2.76275,0.997887,8.86322,40.6873,10.1111,0.25802,0.331892,0.449111,0.781003,0.335157,0.0955297,0.268186,0.356208,0.191091,7.3041,0.328274,1.15236,,87.1183,11.4861,-0.609799,3.01769,4.17005,4.02189,11.982689380645752,6.031051874160767,110.298,830.4,5.573154362,830.4,5.573154362,1.46755,-1.10527,1.28124,1.46755,1.10527,3.29168,8.470000267028809,0.02469136,SS,/players/elly-de-la-cruz/26668/stats/batting,18,NL,Elly De La Cruz,682829,26668,26668
HOU,Astros,131.1,474.972,558.79,138.401,80.2711,27.6858,1.08267,29.3619,77.6861,86.2624,70.1838,9.828,94.3378,6.86027,6.57703,0.196456,7.85805,3.46793,1.2262,0.291388,0.385693,0.539691,0.925384,0.389456,0.1256,0.168825,0.743962,0.248302,2.98319,0.304708,-0.735802,,100.687,34.6618,-1.96618,-0.782228,-1.51803,3.98829,33.65156030654907,-13.902764320373535,153.401,891.2,6.803053435,891.2,6.803053435,3.47452,0.0273844,1.1421,3.47452,-0.0273844,3.4772,33.209999084472656,0.68085106,DH/OF,/players/yordan-alvarez/19556/stats/batting,21,AL,Yordan Alvarez,670541,19556,19556
ARI,Diamondbacks,150.913,549.745,648.649,144.373,100.286,27.6705,3.75999,12.6566,87.8143,66.5159,75.9609,1.01429,86.6795,7.58285,6.35472,9.00461,10.2558,20.3647,5.47947,0.262619,0.356319,0.395699,0.752018,0.332243,0.117106,0.133631,0.876342,0.13308,5.78734,0.28837,0.113937,,86.7482,10.1054,0.199291,0.622109,0.736046,3.97798,10.11395388841629,7.185987293720245,112.198,758.6,5.023841059,758.6,5.023841059,2.93129,-0.0902242,0.909584,2.93129,0.0902242,3.78722,77.29000091552734,0.0,SS,/players/geraldo-perdomo/22799/stats/batting,15,NL,Geraldo Perdomo,672695,22799,22799
SDP,Padres,142.942,555.641,606.448,149.638,92.6722,30.6658,4.12907,22.171,77.3243,81.5588,39.8403,1.7521,118.684,3.56618,5.13556,2.26489,7.30587,7.80683,2.50402,0.269307,0.319513,0.459064,0.778577,0.333303,0.0656945,0.195703,0.335684,0.189757,4.79873,0.303549,0.876584,,81.6262,9.96967,4.28654,-0.350855,0.525728,3.8004,10.323862254619598,6.296359539031982,113.67,742.3,5.19090909,742.3,5.19090909,1.25232,1.25751,0.580162,1.25232,-1.25751,4.22645,70.69999694824219,0.0,OF,/players/jackson-merrill/29490/stats/batting,29,NL,Jackson Merrill,701538,29490,29490
TEX,Rangers,142.531,531.718,613.384,133.25,78.854,27.812,2.14515,24.4389,84.2842,74.3718,71.6924,2.84125,143.674,5.42107,4.00128,0.551589,7.24656,22.9098,5.39927,0.250603,0.343264,0.448864,0.792129,0.342818,0.11688,0.234231,0.498995,0.198261,5.65815,0.295999,-0.100685,,87.2981,14.8221,1.03452,1.35997,1.25929,3.63821,17.238900542259216,-2.7907989025115967,122.104,791.7,5.536363636,791.7,5.536363636,2.71794,-0.631025,0.582929,2.71794,0.631025,4.22276,38.560001373291016,0.0,OF,/players/wyatt-langford/33333/stats/batting,13,AL,Wyatt Langford,694671,33333,33333
CHC,Cubs,146.987,561.56,618.578,138.009,81.7069,28.2861,4.94969,23.0663,84.183,78.4259,34.65,1.81378,149.614,8.32315,5.80615,8.23889,4.12998,33.4002,7.69122,0.24576,0.296527,0.436985,0.733512,0.313982,0.0560156,0.241867,0.231596,0.191225,7.32795,0.291226,0.2452,,73.5551,0.46532,9.04376,2.71924,2.96444,3.63232,3.254787027835846,11.312082290649414,100.397,706.0,4.802721088,706.0,4.802721088,2.76709,-0.431541,1.10966,2.76709,0.431541,3.52046,32.93000030517578,0.00636943,OF,/players/pete-crow-armstrong/27769/stats/batting,17,NL,Pete Crow-Armstrong,691718,27769,27769
HOU,Astros,136.865,539.11,589.806,147.289,101.855,27.1449,1.86809,16.4209,76.0861,65.2312,34.5046,1.07297,105.142,10.6796,3.63115,1.87997,11.185,17.1594,4.23438,0.273207,0.327376,0.421866,0.749242,0.325648,0.0585016,0.178265,0.328172,0.148659,5.35048,0.310718,0.255782,,75.7203,6.03026,0.612743,0.73421,0.989992,3.56104,7.556272208690643,6.949100911617279,109.446,683.4,4.988321167,683.4,4.988321167,3.00099,0.464279,0.690786,3.00099,-0.464279,4.07895,121.81999969482422,0.01587302,SS,/players/jeremy-pena/21636/stats/batting,21,AL,Jeremy Peña,665161,21636,21636
ATH,Athletics,128.19,477.658,525.121,121.056,65.9581,24.6643,1.25868,29.1747,69.2838,76.0272,38.9642,1.13817,119.013,3.76346,4.12634,0.60933,7.78941,5.48314,1.50143,0.253436,0.312259,0.493578,0.805837,0.342755,0.0742004,0.226639,0.327395,0.240142,3.80468,0.275426,-0.130657,,74.7095,12.6624,-2.62314,-0.228231,-0.358888,3.5357,12.15501919388771,4.630425214767456,120.163,683.3,5.33828125,683.3,5.33828125,1.75678,0.501455,0.716245,1.75678,-0.501455,4.04501,54.310001373291016,0.12903226,C,/players/shea-langeliers/25816/stats/batting,10,AL,Shea Langeliers,669127,25816,25816
CHC,Cubs,148.722,562.638,641.481,142.771,91.0083,27.8951,1.17564,22.6919,80.5736,79.3248,65.6273,1.75534,89.8726,7.98285,4.58822,0.644836,11.8352,2.28161,0.922281,0.253753,0.337654,0.428504,0.766158,0.333692,0.102306,0.140102,0.730226,0.174752,2.90169,0.264106,-0.583463,,86.5443,10.7484,1.28975,-0.996537,-1.58,3.5075,8.986911654472351,3.5848456621170044,113.937,763.9,5.126845637,763.9,5.126845637,1.94938,0.134201,0.749331,1.94938,-0.134201,4.00089,119.30000305175781,0.00877193,3B,/players/alex-bregman/17678/stats/batting,17,NL,Alex Bregman,608324,17678,17678
PHI,Phillies,140.114,522.869,606.564,142.241,83.6737,31.6514,0.583772,26.332,82.2577,84.3501,74.4986,7.61929,129.373,4.59676,4.22059,0.378629,9.87685,9.35112,3.41589,0.272039,0.36513,0.485888,0.851018,0.363535,0.122821,0.213289,0.575843,0.213849,3.59577,0.312099,0.351156,,96.53,24.8598,0.783668,-0.552893,-0.201737,3.43662,23.52753560245037,-10.118669271469116,133.008,860.8,6.148571428,860.8,6.148571428,2.25286,-1.72478,0.568569,2.25286,1.72478,4.24191,48.16999816894531,0.01515152,OF,/players/bryce-harper/11579/stats/batting,26,NL,Bryce Harper,547180,11579,11579
TOR,Blue Jays,122.297,427.833,484.104,114.242,79.1511,19.5061,0.248925,15.3356,52.3189,63.3638,47.2374,1.74531,60.3876,3.59363,5.2174,0.222264,12.2112,0.925107,0.171116,0.267024,0.341143,0.421315,0.762458,0.331764,0.097577,0.124741,0.782236,0.154291,1.76966,0.276794,-1.3798,,64.5541,7.35359,1.95204,-0.731631,-2.11143,3.36266,5.698274850845337,10.506182312965393,113.687,564.3,4.625409836,564.3,4.625409836,2.28269,0.557268,0.793977,2.28269,-0.557268,3.94136,159.63999938964844,0.056,C,/players/alejandro-kirk/22581/stats/batting,14,AL,Alejandro Kirk,672386,22581,22581
SFG,Giants,145.232,532.858,614.074,126.671,74.089,27.7694,1.94219,22.8702,80.9971,72.4273,70.126,1.1561,150.635,6.6624,3.9364,0.491709,8.21532,8.75947,2.64496,0.23772,0.331592,0.425883,0.757475,0.330356,0.114198,0.245305,0.465535,0.188163,4.40353,0.285725,-0.146352,,81.1834,8.6258,1.30634,-0.319673,-0.466026,3.30639,7.986077934503555,3.5475780963897705,111.646,726.7,5.011724137,726.7,5.011724137,1.81377,-0.915718,0.711663,1.81377,0.915718,4.05112,164.00999450683594,0.0,3B,/players/matt-chapman/16505/stats/batting,30,NL,Matt Chapman,656305,16505,16505
KCR,Royals,149.886,576.497,639.538,154.514,106.529,31.4822,4.12108,12.3817,82.8861,65.4109,53.1398,0.427937,95.1855,1.60298,5.2385,3.05967,11.1354,26.1166,6.77412,0.268023,0.328773,0.401361,0.730135,0.318809,0.083091,0.148835,0.558276,0.133339,6.13487,0.299751,0.466889,,78.5542,2.98791,3.48797,1.38737,1.85426,3.29491,4.661268711090088,5.898414134979248,103.714,712.3,4.748666666,712.3,4.748666666,2.97165,-0.569053,1.06418,2.97165,0.569053,3.58109,63.869998931884766,0.03389831,3B,/players/maikel-garcia/22715/stats/batting,7,AL,Maikel Garcia,672580,22715,22715
BAL,Orioles,137.712,491.847,559.479,123.55,80.2049,25.418,1.0599,16.8669,64.4646,64.4236,60.1337,1.81312,89.1874,2.90255,4.35039,0.244943,9.8282,0.853125,0.300608,0.251195,0.333646,0.410063,0.743709,0.324823,0.107482,0.159412,0.67424,0.158868,2.35847,0.273445,-0.345131,,71.4523,5.34562,1.17881,-0.886141,-1.23127,3.22969,5.195865631103516,7.1146544218063354,109.747,631.3,4.574637681,631.3,4.574637681,2.67369,-1.36852,0.422121,2.67369,1.36852,4.43717,149.30999755859375,0.1978022,C/DH,/players/adley-rutschman/26288/stats/batting,2,AL,Adley Rutschman,668939,26288,26288
SFG,Giants,152.154,569.574,648.568,131.711,78.1917,26.4495,1.1494,25.9205,83.0246,82.6761,69.5637,1.82118,164.16,3.71622,5.24092,0.473555,7.82966,11.5455,3.44359,0.231245,0.316298,0.418244,0.734541,0.319166,0.107257,0.253112,0.423755,0.186999,4.32601,0.274971,-0.0424486,,79.8511,3.21773,-0.338184,-0.0890603,-0.131509,3.22889,2.9027712047100067,6.705998212099075,103.958,731.1,4.809868421,731.1,4.809868421,3.00936,0.0382197,1.07038,3.00936,-0.0382197,3.57282,132.16000366210938,0.00628931,SS,/players/willy-adames/15986/stats/batting,30,NL,Willy Adames,642715,15986,15986
ARI,Diamondbacks,109.045,378.192,424.92,104.206,73.0419,19.624,1.14891,10.3912,51.1068,52.1142,39.9942,1.98872,73.4892,3.22714,3.27687,0.229574,9.27691,4.12805,1.6353,0.275537,0.347141,0.41593,0.763071,0.332677,0.0941216,0.172948,0.544218,0.140393,3.74934,0.31525,0.24181,,56.977,6.76938,3.54513,-0.598476,-0.356666,3.18749,5.936148434877396,11.081138849258423,112.495,493.1,4.523853211,493.1,4.523853211,1.47229,0.915563,0.967398,1.47229,-0.915563,3.71014,180.92999267578125,0.09638554,C,/players/gabriel-moreno/22664/stats/batting,15,NL,Gabriel Moreno,672515,22664,22664
ATH,Athletics,137.346,530.738,574.73,155.946,113.948,30.0116,1.38729,10.5992,71.2922,64.0533,31.4641,0.755392,50.873,6.98352,3.06206,2.48231,15.7235,5.81814,1.85827,0.293829,0.339702,0.415516,0.755218,0.329299,0.0547458,0.0885163,0.618483,0.121687,3.86283,0.307725,-0.0476104,,75.4888,7.58003,-1.75181,-0.598446,-0.646056,3.14439,6.771410167217255,4.51047682762146,110.92,658.5,4.806569343,658.5,4.806569343,2.23819,0.251792,1.46815,2.23819,-0.251792,3.04247,195.6999969482422,0.008,SS,/players/jacob-wilson/33266/stats/batting,10,AL,Jacob Wilson,805779,33266,33266
MIN,Twins,121.722,470.958,524.543,117.345,61.5241,24.7265,3.72502,27.3696,78.4537,72.7353,40.8721,2.53729,142.476,8.20361,3.94694,0.56302,3.94487,15.275,2.42078,0.249163,0.317609,0.491829,0.809438,0.343936,0.0779194,0.27162,0.28687,0.242666,6.55732,0.294945,0.699745,,75.1305,13.1517,-1.81864,1.35026,2.05,3.1424,14.85410189628601,-2.1943222284317017,120.711,703.2,5.763934426,703.2,5.763934426,3.0455,3.65251,0.458148,3.0455,-3.65251,4.38914,73.19999694824219,0.06349206,OF,/players/byron-buxton/14161/stats/batting,8,AL,Byron Buxton,621439,14161,14161
CHC,Cubs,153.21,569.021,629.707,137.455,88.7654,24.7757,1.98023,21.9336,78.4082,75.127,52.7044,1.06335,159.467,3.20895,3.88747,0.885435,8.72359,15.8042,3.73413,0.241564,0.307509,0.407703,0.715212,0.310942,0.0836967,0.253239,0.330504,0.16614,5.07521,0.295067,0.463421,,73.3243,-1.08046,2.40717,0.683548,1.14697,3.14106,-0.11160683631896973,9.500221252441406,98.309,676.1,4.418954248,676.1,4.418954248,3.52823,-0.479375,0.591673,3.52823,0.479375,4.2111,151.33999633789062,0.0,SS,/players/dansby-swanson/18314/stats/batting,17,NL,Dansby Swanson,621020,18314,18314
